Name,Price,Rating
Terroir Series Sauvignon Blanc 2018,9.99,4.0
Quintaluna 2018,13.48,3.8
Pinot Grigio 2018,16.13,4.1
Altozano Verdejo - Sauvignon Blanc 2018,5.75,3.4
La Luciana Gavi 2018,10.51,3.7
Mineral Riesling Trocken 2015,18.95,3.9
Riesling Réserve 2018,9.57,3.9
Wehlener Klosterberg Pinot Blanc 2015,25.95,4.2
Benchmark Chardonnay 2017,7.51,3.3
Grüner Veltliner Terrassen 2019,7.67,3.8
Moscato 2018,6.3,3.7
Hereford Chardonnay 2019,5.53,3.4
Fantini Trebbiano d’Abruzzo 2018,4.4,3.6
Riesling Trocken 2018,8.61,3.8
Alentejano Branco 2018,10.9,3.8
Bordeaux Blanc 2018,10.74,3.6
Schiefersteil Riesling 2017,11.89,3.8
Sémillon - Chardonnay 2017,7.95,3.3
The Y Series Unwooded Chardonnay 2018,13.82,3.6
Etna Calderara Sottana Bianco 2017,26.9,4.1
Tibó Blanco 2018,8.73,3.8
Campanaro 2017,29.95,4.1
Würzburger Stein Silvaner Trocken 2018,15.16,3.7
Grande Cuvée Chablis 1er Cru 2017,22.9,3.9
Russian River Valley Chardonnay 2015,32.0,3.7
Clairette du Languedoc Adissan Art de Vivre 2018,15.95,3.8
Chablis 2015,27.15,3.7
Colomba Platino 2018,11.35,3.5
Viognier 2017,16.84,3.9
Benchmark Chardonnay 2018,7.6,3.3
Chardonnay 2016,14.62,3.6
Grand Cru 2017,19.9,4.2
Chateau de Fontaine-Audon Sancerre 2018,19.9,3.9
Te Arai Vineyard Chenin Blanc 2016,19.45,4.0
Sauvignon Blanc 2019,10.95,3.6
Sauvignon Blanc Trocken 2018,10.6,3.9
Chenin Blanc 2017,9.3,3.5
Chardonnay 2018,14.9,4.2
Prail Sauvignon 2017,13.6,3.8
Chardonnay 2016,8.6,3.6
Pinot Grigio Alto Adige Castel Ringberg 2018,19.25,4.1
Chardonnay 2018,11.9,3.7
Altkirch Chardonnay 2018,10.23,3.5
Gris 2017,25.9,4.0
Gris 2011,39.69,4.0
Tonschiefer Riesling Trocken 2017,16.09,3.8
Chardonnay 2017,13.82,3.5
Gavi del Comune di Gavi 2018,11.45,3.8
Blanco (Riesling - Torrontés) 2019,7.13,3.8
Sancerre D'Antan 2014,38.0,4.3
Nussbaumer Gewürztraminer 2018,21.24,4.2
Chenin Blanc 2019,9.95,3.7
Adènzia Bianco 2018,12.06,4.0
Chardonnay 2017,10.68,3.6
Nussberg Wiener Gemischter Satz 2017,24.12,3.9
Rioja Satinela Blanco Semidulce 2019,6.29,4.1
Roero Arneis 2018,7.08,3.6
Domaine de L'Aigle Chardonnay Limoux 2017,18.08,3.9
Macon-Lugny 2018,13.55,3.8
Zapallar Coast Sauvignon Blanc 2019,14.89,4.2
Riesling Terrassen 2017,13.25,3.7
Terroir Littoral Chardonnay 2018,6.86,3.3
Chardonnay 2019,8.45,3.4
Vat 1 Sémillon 2012,33.92,3.9
SL Riesling Trocken 2015,11.9,3.8
Varietal Sauvignon Blanc 2017,4.89,3.2
Ribolla Gialla 2018,8.37,3.8
Aussières Blanc (Chardonnay) 2018,7.9,3.6
Ürziger Würzgarten Riesling Kabinett 2015,15.4,3.8
Alentejano Branco 2018,9.75,3.9
Gavi del Comune di Gavi 2018,13.57,3.9
Le Canon du Maréchal Muscat - Viognier 2018,9.35,3.7
Brognoligo Soave Classico 2018,10.21,3.9
Misco Verdicchio dei Castelli di Jesi Classico Superiore 2017,13.9,4.0
Chardonnay 2018,24.18,4.0
Pouilly-Fumé 2017,15.9,3.6
Chardonnay Leithaberg 2014,15.65,3.7
Sauvignon Blanc 2019,10.9,4.0
Contea di Sclafani Nozze d'Oro Regaleali 2016,13.39,3.8
Sancerre Le MD De Bourgeois 2017,24.95,4.1
Capellanía 2015,19.6,4.1
Nisia Las Suertes Verdejo Old Vines 2016,19.95,4.1
Chardonnay Unoaked (Select Terroir Reserva) 2017,7.66,3.6
Collection Unique 2019,5.99,3.9
Grainhubel Riesling GG 2015,29.95,4.1
Chardonnay 2018,7.89,3.7
Atrium Chardonnay 2017,12.48,3.5
Légende (R) Bordeaux Blanc 2018,9.9,3.6
Sauvignon Blanc I 2017,19.45,3.8
Sauvignon Blanc 2017,36.9,4.0
Grüner Veltliner Federspiel Weissenkirchen 2019,9.68,3.7
Est! Est!! Est!!! di Montefiascone 2018,6.9,3.1
Insolia 2016,8.4,3.6
Sauvignon Blanc 2019,4.9,3.2
Jean Garde Unoaked Chardonnay 2018,9.45,3.8
Riesling Trocken 2016,10.69,3.8
Crozes Hermitage Domaine Mule Blanche 2016,38.68,3.9
Sauvignon Côtes de Gascogne 2018,7.0,3.6
Cellar Selection Sauvignon Blanc 2018,9.5,3.6
Kiedrich Klosterberg Riesling Trocken 2018,20.9,4.1
Tonschiefer Riesling Trocken 2018,13.9,3.8
Chardonnay 2017,9.9,3.6
Dome Chardonnay 2018,12.49,3.6
Two Blanc 2017,17.45,3.8
Sauvignon Blanc 2019,8.45,4.0
Vire-Clessé 2014,36.33,4.0
Pecorino 2017,6.7,3.5
Sauvignon Blanc 2018,7.35,3.5
Adrianna Vineyard White Stones Chardonnay 2015,73.59,4.5
Moscatel 2015,10.99,3.6
Chardonnay 2017,8.69,3.4
Riesling Trocken 2018,12.4,3.8
Wiener Gemischter 2018,24.95,3.6
Riesling Feinherb 2017,19.5,3.9
Alentejano Branco 2017,12.48,3.8
Fusion Gewürztraminer - Riesling 2017,14.9,3.7
Riesling Fructus 2018,10.38,3.8
Godello 2018,6.99,3.9
Director's Reserve White 2016,28.5,4.2
Anthìlia 2019,8.45,3.8
Danie de Wet Chardonnay 2018,9.9,3.7
Rubrica Branco 2014,15.5,3.9
Reserva Chardonnay 2016,9.65,3.5
Chardonnay 2019,7.75,3.4
Lugana Vigneto Massoni 2019,9.9,4.2
Buiten Blanc 2019,6.99,3.6
Mosel Alte Reben Riesling 2017,17.8,3.9
Terre Alte 2017,45.0,4.3
Noordhoek Sauvignon Blanc 2017,14.9,3.8
Sauvignon Blanc 2019,8.95,4.2
Koetshuis Sauvignon Blanc 2018,17.79,4.0
Gran Selección Blanco 2019,5.8,3.9
Black Label Sauvignon Blanc 2019,11.9,3.9
Barrel Fermented Chenin Blanc 2018,18.42,4.0
Zeltinger Himmelreich Riesling Kabinett 2016,15.2,3.9
Kiedrich Gräfenberg Riesling Trocken GG 2016,41.87,4.2
Rkatsiteli Supérieur 2015,14.95,3.6
Côtes-du-Rhône Blanc 2018,9.4,3.6
Ruppertsberger Reiterpfad Riesling 2017,16.52,3.9
G22 Blanc 2016,13.99,3.8
Sauvignon Blanc 2017,39.69,3.9
Le Volpare Soave Classico 2018,8.8,3.8
Consigna Chardonnay Castilla 2018,4.9,3.5
Chardonnay 2016,18.5,3.9
White Label Nik Weis Wiltinger Alte Reben 2018,15.99,4.0
Pinot Grigio 2018,9.26,3.6
Tokaji Dry 2018,11.25,3.8
SL Riesling Kabinett Trocken 2016,10.4,3.7
Federspiel Riesling 2017,11.99,3.5
Dogheria Pinot Bianco Rubicone 2017,10.27,3.8
Meursault 2017,56.54,4.2
Bourgogne Aligoté 2018,10.62,3.6
Chaminé Branco 2018,7.75,3.6
Domaine de L'Aigle Chardonnay Limoux 2018,17.99,4.1
Blanc de Blancs 2017,17.79,3.9
Salmariano Castelli di Jesi Verdicchio Riserva Classico 2014,11.29,3.7
Blanco 2014,8.69,3.4
Chablis 2016,18.2,3.8
Grüner Veltliner ZEISEN Weinviertel DAC 2018,9.7,3.7
Pinot Grigio 2018,9.65,3.8
Pinot Grigio delle Venezie 2018,6.09,3.9
Sauvignon Blanc 2015,13.26,3.3
Malterdinger 2016,19.91,3.8
Polish Hill Riesling 2018,35.9,3.9
Zeltinger Sonnenuhr Riesling Auslese*** 2015,117.95,4.5
Friulano 2018,18.9,3.8
Portillo Chardonnay 2019,7.5,3.5
Falanghina Beneventano 2018,6.45,3.8
Blanc (Gaston Hochar) 2008,32.07,3.8
Pinot Grigio (Tralcetto) 2019,8.73,4.0
Special Cuvée Sauvignon Blanc 2019,12.89,4.1
Wachenheimer Riesling 2017,13.5,3.6
Soave Classico 2018,5.6,3.4
Lugana 2018,8.73,3.3
Vire-Clessé 2016,29.9,4.0
Novellum Chardonnay 2018,8.29,3.8
Pouilly-Fumé 2018,14.13,4.0
Ürziger Würzgarten Riesling Spätlese 2016,19.01,4.0
Miss Lucy White Blend 2019,13.49,3.9
Kalkundkiesel 2018,15.89,4.2
Sex Drugs & Rock'n Roll. Just Riesling For Me Thanks! 2017,8.95,3.7
Vermentino (Etichetta Nera/Black Label) 2018,19.5,4.0
W... Dreams Bianco (Were Dreams...) 2017,45.49,4.2
Chardonnay Reserva 2017,9.99,3.6
Alisia Pinot Grigio 2018,10.29,3.8
Castagnolo Orvieto Classico Superiore 2017,11.1,3.7
Chardonnay 2018,8.5,3.8
Cubía (Tenuta Ficuzza) 2014,13.55,3.7
Blanco 2018,6.95,3.5
Réserve Spéciale Chardonnay 2018,8.32,3.7
Fumé Blanc 2018,24.18,3.8
Chardonnay 2018,8.78,3.5
Barrel Fermented White 2015,13.9,4.0
Gavi dei Gavi (Black label) 2019,24.85,4.1
Castillo de San Diego 2019,4.29,3.2
Les Tourelles de la Crée Montagny Premier Cru 2016,43.28,4.1
Malvasia Seco 2017,13.9,3.9
Nosso Verdejo 2018,14.6,3.8
GB Charm Riesling 2018,9.26,3.7
Gewürztraminer Somontano 2019,10.31,4.1
Meursault 2017,56.26,4.3
Pinot Grigio 2018,9.1,3.7
Chardonnay 2017,15.5,3.7
Roero Pradalupo Arneis 2018,10.93,3.8
Special Cuvée Chardonnay 2016,18.94,4.0
Lugana Bianco 2018,7.99,3.9
Marani 2017,11.69,3.8
Verdejo Rueda 2019,5.9,3.4
Cala Silente Vermentino di Sardegna 2018,9.5,3.8
Bordeaux Blanc 2018,9.95,3.2
Müller 2018,7.7,3.9
Las Mulas Reserva Sauvignon Blanc 2019,8.39,3.6
Vitral Reserva Chardonnay 2015,9.56,3.4
Riesling Kabinett Trocken 2018,17.99,3.9
Gran Sasso Alta Quota Terre di Chieti Pecorino 2017,16.08,3.6
Casasole Orvieto Classico Amabile 2018,7.63,3.9
The Pavillion Chenin Blanc 2019,6.3,3.7
Riesling Kabinett 2017,11.49,3.6
Coastal Cuvée Sauvignon Blanc 2019,12.95,3.8
Riesling 2019,10.5,3.8
Libaio Chardonnay 2018,10.68,3.5
Ruppertsberger Reiterpfad Riesling 2016,16.52,3.9
Sauvignon Blanc 2019,15.27,4.2
Private Reserve Chardonnay 2017,65.79,4.0
The Stump Jump White Blend 2018,8.5,4.0
The Olive Grove Chardonnay 2017,13.15,3.6
Pioneer Block 21 Bell Block Sauvignon Blanc 2018,18.95,4.0
Sauvignon Blanc - Chardonnay 2018,10.35,3.6
Chablis 2018,19.69,3.8
Chardonnay 2018,7.36,3.9
Chablis 2018,24.99,3.9
Pouilly-Fuissé 2017,36.52,4.1
Cellar Selection Chardonnay 2016,11.02,3.4
Côte des Roses Chardonnay 2018,10.4,3.6
Pouilly-Vinzelles 2016,24.01,3.9
Kaitui Sauvignon Blanc 2019,12.9,4.1
Condrieu 2017,37.97,4.0
Max Reserva Chardonnay 2018,13.16,3.9
Gran Maestro Appassimento Bianco 2018,6.9,3.7
Chenin Blanc 2019,6.5,3.7
Chablis Premier Cru 'Montée de Tonnerre' 2016,36.99,4.2
Creative Block 2 2018,14.25,3.7
Suadens Campania Bianco 2018,13.55,4.1
Riesling Scharzhof 2018,32.9,4.1
Verdejo 2019,5.61,3.5
Riesling Vom Kalkstein Trocken 2018,17.7,3.9
Basa Blanco 2019,7.2,3.9
Seleção do Ano Branco 2018,8.4,3.8
Fiano Di Avellino Radici 2018,10.91,3.9
Frascati Secco 2018,6.19,3.4
Le Sabbie dell’Etna Bianco 2018,13.58,3.6
Cirò Bianco 2018,7.69,3.7
Terra Montosa Riesling 2017,19.5,3.9
Pinot Bianco Riserva Vorberg 2017,24.75,4.1
Oberhäuser Leistenberg Riesling Kabinett 2018,14.13,3.9
Sancerre Blanc 2018,17.84,3.8
Sancerre Blanc 2018,28.9,4.0
Don Miguel Vineyard La Masía Chardonnay 2017,42.99,4.2
Mineralschiefer Riesling - Trocken 2018,12.49,3.8
The Straits Sauvignon Blanc 2017,15.39,3.7
SL Riesling Trocken 2016,11.47,3.7
Valdelagunde Verdejo 2019,5.75,4.0
Classic Series Sauvignon Blanc - Chardonnay 2017,6.2,3.3
Corton-Charlemagne Grand Cru 1999,217.95,4.2
Blanc 2019,6.4,3.6
Litorale Vermentino 2018,11.05,3.6
Albente 2018,5.29,3.6
Estate Selection Furmint - Pinot Blanc 2017,6.95,3.7
Saar Riesling 2018,12.5,3.8
Spèra 2018,14.13,3.8
Gewürztraminer 2018,11.6,3.8
Finca Montico 2017,15.26,3.9
Sauvignon Blanc 2018,11.9,3.8
L'Uetta Fiano Puglia 2018,10.49,4.1
Grüner Veltliner Federspiel Terrassen 2019,9.4,3.8
Saluez Le Saboteur 2018,18.9,3.9
Monteoro Vermentino di Gallura Superiore 2018,12.53,3.6
Sauvignon Blanc 2018,8.75,3.7
Viura - Tempranillo Blanco 2018,4.6,3.6
Zeltinger Sonnenuhr Riesling Kabinett 2016,19.9,3.7
Giunco 2018,13.89,3.8
Torrontes 2018,7.31,3.5
Douro Reserva Redoma Branco 2018,33.14,4.3
Red Shoulder Ranch Chardonnay 2017,65.0,4.2
Director's Cut Chardonnay 2017,32.5,4.1
Verdejo Rueda 2019,8.21,3.8
Chardonnay 2017,26.81,3.7
Riesling Monopol 2018,10.63,3.9
Graves Blanc 2012,22.32,3.8
Chardonnay 2019,8.2,3.5
Réserve della Contessa 2018,15.98,3.8
Pinot Grigio 2018,11.5,3.8
Riesling Kabinett 2018,11.56,3.6
Viognier 2018,7.7,3.6
Crozes Hermitage Domaine Mule Blanche 2017,37.79,3.9
Pinot Gris Alsace Réserve Personnelle 2013,31.03,4.1
Signature Branco 2017,8.0,3.7
Chardonnay 2016,34.54,3.9
Veneto Custoza 2019,6.6,4.0
Zeltinger Sonnenuhr Riesling Spätlese 2014,23.9,4.0
Boschen Blanc 2018,7.99,3.7
Rioja Blanco 2019,5.25,3.8
Albizzia Chardonnay 2018,7.47,3.7
Rioja Blanco Barrica 2018,8.5,3.8
Deidesheimer Herrgottsacker 2015,20.95,3.9
Chaminé Branco 2015,13.95,3.5
Mâcon-Milly-Lamartine 2015,25.92,3.9
Finca Valdelagunde Cuveé Especial 2019,7.4,4.0
Loureiro Dócil 2018,8.92,3.9
Wien.1 Vienna White Blend 2018,9.99,3.9
Sémillon - Chardonnay 2016,8.72,3.4
Vouvray Classic 2018,14.9,4.0
Chablis 2017,15.5,4.0
Spitfire Sauvignon Blanc (Small Parcels) 2017,27.04,4.0
Rossj-Bass Langhe 2018,62.95,4.4
Cuvée Silex Vouvray 2018,13.5,3.9
Masseria dei Carmelitani Gavi 2018,9.66,4.0
Riesling Porphyr 2017,12.2,3.9
Mâcon-Villages 2018,18.9,3.8
Réserve Spéciale Viognier 2017,9.56,3.6
Montagny 1er Cru La Grande Roche 2018,17.45,3.9
Légende (R) Bordeaux Blanc 2017,12.14,3.8
Gewürztraminer Réserve 2018,11.36,4.0
Riesling Trocken Blauschiefer 2018,10.4,3.8
Chardonnay Banghoek Reserve 2018,17.95,4.0
Blanc 2017,10.99,3.6
Sauvignon Blanc de Purcari 2018,10.98,4.0
Waltraud Riesling 2018,11.9,3.9
Blanc de Pinot Noir 2018,7.94,3.9
Kiedrich Gräfenberg Riesling Trocken GG 2015,41.87,4.0
Douro Guru Branco 2017,25.34,4.2
Sauvignon Blanc 2018,6.9,3.5
Riesling Tradition 2018,9.76,3.8
Cuvée Terlaner 2018,16.47,3.9
Hermitage Le Chevalier de Sterimberg 2015,82.48,4.2
Graupert Grauburgunder 2017,17.5,3.8
Petit Chablis 2018,12.9,3.9
Fransola 2012,23.79,4.0
Schlossberg 2015,33.9,3.9
By the Glass Riesling 2018,8.16,3.6
Vigna Kastelaz Gewürztraminer 2016,31.53,4.2
Sauvignon Blanc 2018,5.64,3.7
Vom Lehm Gewürztraminer 2015,12.48,3.8
Zeltinger Sonnenuhr Riesling Spätlese 2015,22.95,4.0
Clos de la Coulée de Serrant 2015,72.5,4.2
Alte Reben Riesling 2015,20.95,4.0
Schieferterrassen 2017,18.5,4.0
Grüner Veltliner 2018,10.99,3.7
Riesling Kabinett Trocken 2017,13.9,3.9
Blanc de Noir Cabernet Sauvignon 2018,12.03,3.5
Venezia Giulia Pinot Grigio 2017,20.5,3.8
Planalto Reserva Douro Branco 2019,8.72,3.9
Saint-Véran 2018,16.6,3.8
Re Manfredi Basilicata Bianco 2018,8.4,3.8
Mâcon-Milly-Lamartine 2016,22.5,3.8
Parcela 52 Verdejo 2017,8.99,3.6
Chablis 2018,16.09,3.8
Chardonnay 2017,22.75,3.9
Chardonnay 2019,10.9,3.9
Chardonnay Reserve Collection 2018,25.26,4.1
Sauvignon Blanc Organic 2016,8.41,3.5
Lusco Albariño 2018,19.53,4.0
Le G de Guiraud Bordeaux Blanc Sec 2018,19.45,3.9
Zeltinger Sonnenuhr Riesling Kabinett 2015,16.95,3.9
Priara Pinot Grigio 2016,9.7,3.9
Sauvignon Blanc 2016,10.51,3.3
Monte Velho Branco 2019,5.8,3.8
Sauvignon Touraine 2018,7.4,4.0
Torricella 2016,11.9,3.9
Zeltinger Sonnenuhr Riesling Spätlese 2016,19.99,3.9
Blas Muñoz Chardonnay 2018,19.01,4.2
The Y Series Viognier 2017,13.82,3.4
Sauvignon Blanc Bordeaux 2018,7.7,3.6
Haus Klosterberg Pinot Blanc 2018,9.65,4.0
Vinho Verde Loureiro - Alvarinho 2019,6.99,3.8
Chenin Blanc 2018,14.57,3.7
Hinter der Burg Grüner Veltliner 2017,18.42,3.9
Danie de Wet Chardonnay 2015,28.6,3.9
Riesling Trocken 2016,11.9,3.8
Riesling Trocken Blauschiefer 2017,9.9,3.7
Adobe Chardonnay (Reserva) 2019,8.45,3.6
Diamante Semi-Dulce Bianco 2019,6.5,3.7
Corton-Charlemagne Grand Cru 2015,116.0,4.5
Kiedrich Klosterberg Riesling Trocken 2017,24.0,3.9
Sauvignon Blanc 2017,6.25,3.5
Chardonnay 2015,19.08,3.9
Pinot Grigio 2017,6.31,3.4
Otazu Chardonnay 2018,8.45,3.9
Wiener Gemischter Satz 2018,10.9,3.5
Grillo 2018,4.73,3.5
Reserva Sauvignon Blanc 2016,8.72,3.5
Bukettraube 2018,13.27,4.1
Porcupine Ridge Sauvignon Blanc 2019,8.33,3.6
Singing Grüner Veltliner 2018,10.42,3.8
Riesling Trocken 2018,12.4,3.8
Sauvignon Blanc 2018,9.2,4.1
Costamolino Vermentino di Sardegna 2019,7.4,3.9
Bourgogne Chardonnay 2018,13.29,3.8
Aconcagua Costa Chardonnay 2014,22.9,3.9
Vernaccia di San Gimignano Blanco 2018,11.92,3.9
Reserva Chardonnay 2017,6.52,3.5
Sortesele Pinot Grigio Valdadige 2018,8.33,3.9
La Jalousie Savennières 2015,29.15,4.1
Riesling Trocken Blauschiefer 2015,9.7,3.7
Estate Chardonnay 2018,8.29,3.5
Portillo Chardonnay 2018,8.29,3.6
Chardonnay 2017,18.39,4.0
Chablis 2018,17.9,3.9
White Label Nik Weis Riesling 2018,9.9,4.0
Gewürztraminer 2018,12.18,3.7
Pinot Grigio 2019,12.95,4.2
Gran Verano Chardonnay 2018,6.95,3.4
Ribolla Gialla 2018,12.58,3.5
Colombard - Chardonnay 2018,5.79,3.7
Sandstein Riesling Trocken 2018,9.5,3.7
Chardonnay 2017,10.51,3.6
Chardonnay 2017,9.65,3.4
Bourgogne Chardonnay (La Vignée) 2017,16.74,3.7
Château Grenouilles Chablis Grand Cru 2014,63.54,4.2
Lugana San Benedetto 2019,8.48,4.1
Einstern Pinot Blanc 2016,14.43,4.1
Sauvignon Blanc - Pinot Grigio 2019,7.44,3.8
Pouilly-Fumé En Travertin 2018,18.95,4.0
Chablis 2018,14.55,4.1
Alandra Branco 2018,4.75,3.3
Chardonnay Sonoma Coast 2015,52.0,4.0
Les Vieux Clos 2014,32.5,3.7
Chardonnay 2018,5.5,3.7
Baroness Nadine 2017,30.52,4.1
Wiener Gemischter Satz 2017,14.29,3.6
Chardonnay 2018,7.9,3.5
Riesling 2017,22.69,3.9
Chardonnay 2017,15.5,3.7
La Trucha Albariño 2017,12.5,4.0
Vinho Verde Fonte 2019,6.45,4.0
Minho Alvarinho 2018,8.24,3.7
Sauvignon Blanc 2019,14.4,3.9
Estate Torrontes (Premium) 2018,12.5,3.8
Sangre de Toro Blanco 2017,8.89,3.3
Riesling Trocken 2018,11.5,3.8
Cardellino Chardonnay Alto Adige 2018,19.29,3.9
Medusa Albariño 2017,8.24,3.8
Estate Sauvignon Blanc 2017,8.25,3.5
Eaglehawk Chardonnay 2018,7.22,3.2
Te Koko Sauvignon Blanc 2016,54.69,4.2
Altavilla della Corte Grillo 2018,10.35,3.8
Sauvignon Blanc 2017,16.62,3.9
Villata Roero Arneis 2018,9.64,3.7
Armador Sauvignon Blanc 2017,7.5,3.6
Marlborough Sauvignon Blanc 2018,13.95,4.0
Pinot Grigio (Selezione) 2018,13.58,3.7
Sauvignon Blanc 2016,15.69,3.7
Puglia I Muri Bianco 2017,6.54,3.7
Special Cuvée Chardonnay 2015,18.93,3.8
Viognier 2018,6.5,3.6
Sauvignon Blanc (1685 Series Grande Cuvée) 2019,9.89,3.9
Nova Serra Greco Di Tufo 2018,10.04,3.9
Montunal 2017,31.19,3.9
Chenin Blanc 2017,5.8,3.7
Dutton Ranch Chardonnay 2016,54.0,4.1
Chant des Vignes Jurançon Sec 2017,9.83,3.8
Cala Reale Vermentino di Sardegna 2018,10.66,3.7
Kiedrich Gräfenberg Riesling Trocken GG 2014,40.4,4.0
Blanc 2018,12.19,3.6
Grillo 2019,7.34,3.8
Les Princes Abbés Riesling Alsace 2016,11.6,3.7
Verdicchio dei Castelli di Jesi 2017,18.9,3.6
Kritt Pinot Blanc 2017,14.3,3.9
Insolia 2017,6.73,3.6
Chablis (Les Grands Terroirs) 2017,24.0,4.0
Chardonnay Castel del Monte Pietrabianca 2018,19.29,4.1
Sauvignon Blanc - Furmint 2017,7.44,3.6
Les Princes Abbés Pinot Blanc Alsace 2016,8.9,4.0
S'Elegas Nuragus di Cagliari 2018,8.9,3.7
Sauvignon Winkl 2019,15.99,4.1
Verdejo 2018,13.16,3.9
Falanghina Serrocielo 2018,16.7,3.7
Douro Redoma Branco 2018,18.7,4.1
Sauvignon Blanc 2019,11.48,4.2
Benefizio Riserva Pomino Bianco 2017,28.27,4.1
Primo Bianco 2018,8.5,3.5
Chardonnay 2018,7.04,3.5
Rioja Blanco 2018,8.92,3.8
Bordeaux Sauvignon Blanc 2018,11.36,3.4
Rueda Verdejo 2019,6.9,4.0
Hund Grüner Veltliner Reserve 2018,16.32,3.9
Oak Cask Chardonnay 2018,7.96,3.4
Terroir Series Torrontes 2015,9.99,3.7
Pomino Bianco 2018,13.71,3.6
Otto Soave 2016,11.9,3.7
Fiano Di Avellino Pietracalda 2018,21.1,3.8
Gavi 2018,12.5,3.6
Sundial Chardonnay 2018,8.62,3.6
Coteaux Varois en Provence Blanc 2018,17.8,3.9
Napa Valley Estate Chardonnay 2017,19.99,3.8
Founders' Estate Chardonnay 2017,12.25,3.6
Castello della Sala Cervaro della Sala 2018,58.19,4.5
Condrieu La Doriane 2017,84.0,4.3
Reserva Sauvignon Blanc (Classic) 2017,8.69,3.7
No. 3 Colombard - Sauvignon 2019,5.99,4.0
Saar Riesling 2017,12.14,3.9
Sauvignon Blanc Te Muna Road Vineyard 2019,21.29,4.1
Albaclara Sauvignon Blanc 2018,9.99,3.4
Cometa 2018,19.99,4.2
Trebbiano - Pinot Grigio 2018,5.82,3.9
Les Belles Vignes Sancerre Blanc 2015,21.44,3.9
Silberlack Riesling Trocken GG 2015,44.8,4.2
Riesling Trocken 2018,10.5,3.8
Indian Wells Chardonnay 2017,20.47,4.0
Vintage Tunina 2017,44.52,4.2
Pinot Grigio 2018,12.9,3.8
Pedra da Auga Albariño 2016,10.35,3.5
Est! Est!! Est!!! Di Montefiascone Secco 2018,6.89,3.3
Kiké 2019,9.65,4.2
The King's Favour Sauvignon Blanc 2017,13.9,3.8
Urra di Mare 2015,12.9,3.8
Lune d'Argent 2013,16.9,3.6
Reserva Sauvignon Blanc 2017,6.97,3.3
Pinot Grigio 2018,10.18,3.8
Côtes De Gascogne Classic 2019,5.5,3.5
Riesling 2018,11.6,3.6
Vivia Maremma Toscana 2018,14.45,3.6
Pioneer Block 3 43 Degrees Sauvignon Blanc 2018,19.95,3.9
Sauvignon Blanc 2019,5.33,3.5
Riesling Trocken 2017,9.65,3.8
Côte des Roses Blanc 2018,10.42,3.7
Villa Solais Vermentino di Sardegna 2018,6.5,3.7
Custoza 2018,7.98,3.7
Chenin Blanc 2019,5.76,3.6
Chardonnay 2019,6.95,3.7
Lugana Sergio Riserva 2016,20.96,4.2
Sancerre Blanc 2017,17.9,3.9
Ca'Marcanda Vistamare Toscana 2018,41.9,4.1
Blanco 2019,4.95,3.6
Riesling 2018,10.63,3.8
Chardonnay 2018,26.36,4.1
Chardonnay 234 2019,9.25,4.0
Chablis 2018,17.5,4.0
Santa Digna Reserva Chardonnay 2018,9.45,3.4
Chardonnay 2016,21.95,3.8
Douro Redoma Branco 2014,19.99,3.9
Albariño Rías Baixas 2018,10.65,3.8
Lahn Sauvignon 2018,12.13,3.9
Vinho Verde Quinta da Aveleda 2018,6.97,3.8
Savatiano Old Vines (Vieilles Vignes) 2017,9.5,3.6
Pouilly-Fumé 2018,22.29,4.1
Mandolás Dry 2017,19.85,3.9
Chardonnay 2018,6.3,2.8
Buiten Blanc 2018,9.39,3.7
Cardellino Chardonnay Alto Adige 2017,19.35,3.8
Pinot Grigio Friuli Aquileia 2018,6.75,3.5
Portillo Sauvignon Blanc 2019,6.5,3.7
Riesling Federspiel Terrassen 2018,11.05,3.8
Soave Classico 2019,10.95,3.8
Wairau Reserve Sauvignon Blanc 2018,30.19,4.1
Estate Chardonnay 2017,8.25,3.6
Sauvignon 2018,18.9,4.0
Pinot Blanc Alsace 2017,10.56,3.7
Chardonnay 2018,31.9,4.2
Metis Pascal Jolivet Sauvignon Blanc 2016,22.22,3.7
Tenuta Guado al Tasso Vermentino Bolgheri 2019,17.99,4.1
Bianco 2018,6.78,3.7
Chardonnay 2018,6.84,3.4
S'Elegas Nuragus di Cagliari 2016,7.25,3.7
Poggio alle Gazze 2014,42.8,4.0
Chardonnay 2018,6.63,3.4
Chardonnay 2016,12.59,3.6
Colombard - Sauvignon Côtes de Gascogne 2019,5.43,4.1
Viognier (Samuel's Garden Collection) 2016,20.76,3.6
Villa Blanche Chardonnay 2018,6.77,3.8
Chardonnay 2016,10.95,3.6
Vette di San Leonardo 2018,12.85,3.8
Laforet Bourgogne Chardonnay 2018,12.19,4.0
Corton-Charlemagne Grand Cru 2008,263.9,4.5
Wairau Reserve Sauvignon Blanc 2015,29.05,4.1
Riesling Grossi Laüe 2011,58.44,4.2
Chardonnay Sonoma Coast 2016,60.41,4.1
Chardonnay (Unoaked) 2015,15.5,3.6
Sauvignon Blanc 2017,9.9,3.4
Chardonnay 2018,10.08,3.8
Barrel Selection Chardonnay 2018,12.95,4.0
Sauvignon Blanc 2016,14.36,3.6
Godello 2016,27.4,4.2
Max Reserva Chardonnay 2015,15.95,3.6
Max Reserva Chardonnay 2017,17.63,3.7
Santa Digna Reserva Sauvignon Blanc 2018,9.39,3.6
Grüner Veltliner Kamptaler Terrassen 2017,7.9,3.8
